ID,SA1_1,BINC1,DQ7
24030650181_308767,0,  400~500만원미만,보유하고 있음
24030650181_308768,1,  500~600만원미만,보유하고 있음
24030650181_308787,1,  200~300만원미만,보유하고 있음
24030650181_308795,0,  300~400만원미만,보유하고 있음
24030650181_308800,0,  200~300만원미만,보유하고 있음
24030650181_308802,1,  100~200만원미만,보유하고 있음
24030650181_308806,0,  300~400만원미만,보유하고 있음
2403065055A_283991,0,  400~500만원미만,보유하고 있음
2403065055A_283994,0,  400~500만원미만,보유하고 있음
2403065055A_283998,0,  500~600만원미만,보유하고 있음
2403065055A_284003,0,  500~600만원미만,보유하고 있음
2403065055A_284005,0,  600만원 이상,보유하고 있음
2403065055A_284008,1,  300~400만원미만,보유하고 있음
2403065055A_284010,1,  600만원 이상,보유하고 있음
2403065055A_284012,1,  600만원 이상,보유하고 있음
2403065055A_284015,0,  300~400만원미만,보유하고 있음
2403065055A_284017,0,  100만원미만,보유하지 않음
2403065055A_284021,1,  600만원 이상,보유하고 있음
2403066067A_308829,0,  500~600만원미만,보유하고 있음
2403066067A_308834,0,  500~600만원미만,보유하고 있음
2403066067A_308837,0,  200~300만원미만,보유하고 있음
2403066067A_308843,0,  600만원 이상,보유하고 있음
2403066067A_308844,1,  400~500만원미만,보유하고 있음
2403066067A_308848,0,  500~600만원미만,보유하고 있음
2403066067A_308854,1,  100만원미만,보유하고 있음
2403066067A_308859,0,  400~500만원미만,보유하고 있음
2403066067A_308866,1,  400~500만원미만,보유하고 있음
2403066067A_308877,0,  100~200만원미만,보유하지 않음
2403066126A_335050,1,  500~600만원미만,보유하고 있음
2403066126A_335051,1,  500~600만원미만,보유하고 있음
2403066126A_335054,1,  500~600만원미만,보유하고 있음
2403066126A_335056,0,  500~600만원미만,보유하고 있음
2403066126A_335060,1,  400~500만원미만,보유하고 있음
2403066126A_335063,0,  600만원 이상,보유하고 있음
2403066126A_335067,1,  600만원 이상,보유하고 있음
2403066126A_335069,1,  600만원 이상,보유하고 있음
2403066126A_335085,0,  100만원미만,보유하지 않음
2403066126A_335113,1,  400~500만원미만,보유하고 있음
24030661811_335119,0,  300~400만원미만,보유하고 있음
24030661811_335120,0,  200~300만원미만,보유하고 있음
24030661811_335121,1,  300~400만원미만,보유하고 있음
24030661811_335127,0,  200~300만원미만,보유하고 있음
24030661811_335141,0,  300~400만원미만,보유하고 있음
24030661811_335143,0,  400~500만원미만,보유하고 있음
24030661811_335149,0,  200~300만원미만,보유하고 있음
24030661811_335164,1,  300~400만원미만,보유하고 있음
24030661811_335166,0,  300~400만원미만,보유하고 있음
24030661811_335176,0,  300~400만원미만,보유하고 있음
2403066194A_360010,0,  200~300만원미만,보유하고 있음
2403066194A_360016,0,  500~600만원미만,보유하고 있음
2403066194A_360017,0,  500~600만원미만,보유하고 있음
2403066194A_360021,1,  600만원 이상,보유하고 있음
2403066194A_360024,1,  600만원 이상,보유하고 있음
2403066194A_360030,0,  100만원미만,보유하고 있음
2403066194A_360032,0,  500~600만원미만,보유하고 있음
2403066194A_360037,0,  100만원미만,보유하지 않음
2403066194A_360044,0,  500~600만원미만,보유하고 있음
2403066194A_360053,2,  600만원 이상,보유하고 있음
2403066259A_385062,1,  600만원 이상,보유하고 있음
2403066259A_385066,1,  500~600만원미만,보유하고 있음
2403066259A_385068,1,  600만원 이상,보유하고 있음
2403066259A_385069,0,  600만원 이상,보유하고 있음
2403066259A_385072,0,  600만원 이상,보유하고 있음
2403066259A_385076,0,  600만원 이상,보유하고 있음
2403066259A_385079,1,  200~300만원미만,보유하고 있음
2403066259A_385081,0,  300~400만원미만,보유하고 있음
2403066259A_385088,0,  500~600만원미만,보유하고 있음
2403066259A_385096,1,  400~500만원미만,보유하고 있음
2403066259A_385100,1,  200~300만원미만,보유하고 있음
2403066315A_410580,0,  400~500만원미만,보유하고 있음
2403066315A_410581,0,  300~400만원미만,보유하고 있음
2403066315A_410591,1,  500~600만원미만,보유하고 있음
2403066315A_410595,0,  500~600만원미만,보유하고 있음
2403066315A_410603,1,  400~500만원미만,보유하지 않음
2403066315A_410607,1,  200~300만원미만,보유하고 있음
2403066315A_410615,0,  200~300만원미만,보유하고 있음
2403066315A_410626,0,  400~500만원미만,보유하고 있음
2403066315A_410627,0,  400~500만원미만,보유하고 있음
2403066315A_410638,0,  500~600만원미만,보유하고 있음
2403067068A_435767,1,  300~400만원미만,보유하고 있음
2403067068A_435768,0,  500~600만원미만,보유하고 있음
2403067068A_435780,0,  400~500만원미만,보유하고 있음
2403067068A_435781,1,  200~300만원미만,보유하고 있음
2403067068A_435784,0,  300~400만원미만,보유하고 있음
2403067068A_435792,0,  600만원 이상,보유하고 있음
2403067068A_435794,1,  400~500만원미만,보유하고 있음
2403067068A_435804,1,  200~300만원미만,보유하고 있음
2403067068A_435811,1,  500~600만원미만,보유하고 있음
2403067068A_435817,0,  300~400만원미만,보유하고 있음
2403068013A_460910,0,  300~400만원미만,보유하고 있음
2403068013A_460915,0,  600만원 이상,보유하고 있음
2403068013A_460919,0,  500~600만원미만,보유하고 있음
2403068013A_460922,1,  500~600만원미만,보유하고 있음
2403068013A_460928,0,  500~600만원미만,보유하고 있음
2403068013A_460934,1,  300~400만원미만,보유하고 있음
2403068013A_460935,0,  500~600만원미만,보유하고 있음
2403068013A_460939,1,  500~600만원미만,보유하고 있음
2403068013A_460945,0,  400~500만원미만,보유하고 있음
2403068013A_460956,1,  500~600만원미만,보유하고 있음
24030680971_360063,0,  500~600만원미만,보유하고 있음
24030680971_360071,0,  300~400만원미만,보유하고 있음
24030680971_360074,0,  100~200만원미만,보유하지 않음
24030680971_360075,1,  200~300만원미만,보유하고 있음
24030680971_360083,0,  300~400만원미만,보유하고 있음
24030680971_360087,1,  100만원미만,보유하지 않음
24030680971_360088,1,  300~400만원미만,보유하고 있음
24030680971_360089,0,  300~400만원미만,보유하고 있음
24030680971_360090,0,  500~600만원미만,보유하고 있음
24030680971_360092,0,  200~300만원미만,보유하고 있음
2403068101A_486491,0,  600만원 이상,보유하고 있음
2403068101A_486494,0,  400~500만원미만,보유하고 있음
2403068101A_486495,0,  600만원 이상,보유하고 있음
2403068101A_486498,0,  400~500만원미만,보유하고 있음
2403068101A_486503,1,  500~600만원미만,보유하고 있음
2403068101A_486510,0,  600만원 이상,보유하고 있음
2403068101A_486511,0,  500~600만원미만,보유하고 있음
2403068101A_486515,1,  600만원 이상,보유하고 있음
2403068101A_486521,0,  400~500만원미만,보유하고 있음
2403068101A_486532,0,  500~600만원미만,보유하고 있음
2403069054A_511425,1,  500~600만원미만,보유하고 있음
2403069054A_511432,0,  600만원 이상,보유하고 있음
2403069054A_511434,0,  600만원 이상,보유하고 있음
2403069054A_511436,0,  600만원 이상,보유하고 있음
2403069054A_511440,1,  600만원 이상,보유하고 있음
2403069054A_511443,1,  600만원 이상,보유하고 있음
2403069054A_511444,0,  100~200만원미만,보유하지 않음
2403069054A_511449,1,  600만원 이상,보유하고 있음
2403069054A_511456,0,  500~600만원미만,보유하고 있음
2403069054A_511464,1,  600만원 이상,보유하고 있음
2403069117A_536734,1,  600만원 이상,보유하고 있음
2403069117A_536739,0,  600만원 이상,보유하고 있음
2403069117A_536742,0,  600만원 이상,보유하고 있음
2403069117A_536743,1,  100~200만원미만,보유하고 있음
2403069117A_536746,0,  600만원 이상,보유하고 있음
2403069117A_536748,0,  600만원 이상,보유하고 있음
2403069117A_536752,0,  600만원 이상,보유하고 있음
2403069117A_536762,0,  600만원 이상,보유하고 있음
2403069117A_536775,0,  400~500만원미만,보유하고 있음
2403069117A_536787,1,  600만원 이상,보유하고 있음
2404051002A_561973,1,  600만원 이상,보유하고 있음
2404051002A_561975,0,  300~400만원미만,보유하고 있음
2404051002A_561977,1,  400~500만원미만,보유하고 있음
2404051002A_561980,0,  500~600만원미만,보유하고 있음
2404051002A_561986,0,  600만원 이상,보유하고 있음
2404051002A_561994,0,  200~300만원미만,보유하지 않음
2404051002A_561996,0,  600만원 이상,보유하고 있음
2404051002A_561999,1,  600만원 이상,보유하고 있음
2404051002A_562005,1,  500~600만원미만,보유하고 있음
2404051002A_562010,0,  300~400만원미만,보유하고 있음
24040510181_385109,0,  500~600만원미만,보유하고 있음
24040510181_385110,1,  400~500만원미만,보유하고 있음
24040510181_385115,0,  100~200만원미만,보유하고 있음
24040510181_385117,0,  300~400만원미만,보유하고 있음
24040510181_385118,0,  200~300만원미만,보유하고 있음
24040510181_385121,0,  500~600만원미만,보유하고 있음
24040510181_385122,1,  600만원 이상,보유하고 있음
24040510181_385124,0,  100만원미만,보유하고 있음
24040510181_385131,1,  300~400만원미만,보유하고 있음
24040510181_385132,0,  500~600만원미만,보유하고 있음
24040510181_385149,0,  100~200만원미만,보유하지 않음
24040520441_410645,1,  600만원 이상,보유하고 있음
24040520441_410647,0,  100만원미만,보유하지 않음
24040520441_410659,1,  300~400만원미만,보유하고 있음
24040520441_410673,0,  600만원 이상,보유하고 있음
24040520441_410674,1,  500~600만원미만,보유하고 있음
24040520441_410676,0,  600만원 이상,보유하고 있음
24040520441_410677,1,  500~600만원미만,보유하고 있음
24040520441_410678,0,  500~600만원미만,보유하고 있음
24040520441_410690,0,  200~300만원미만,보유하지 않음
24040520441_410696,0,  600만원 이상,보유하고 있음
24040540241_435821,0,  100만원미만,보유하지 않음
24040540241_435822,0,  400~500만원미만,보유하고 있음
24040540241_435829,1,  300~400만원미만,보유하고 있음
24040540241_435834,0,  400~500만원미만,보유하고 있음
24040540241_435835,0,  400~500만원미만,보유하고 있음
24040540241_435848,1,  300~400만원미만,보유하고 있음
24040540241_435856,0,  500~600만원미만,보유하고 있음
24040540241_435864,1,  500~600만원미만,보유하고 있음
24040540241_435880,0,  200~300만원미만,보유하고 있음
24040540241_435888,0,  500~600만원미만,보유하고 있음
2404055016A_284051,0,  100만원미만,보유하지 않음
2404055016A_284058,0,  400~500만원미만,보유하고 있음
2404055016A_284062,0,  300~400만원미만,보유하고 있음
2404055016A_284064,0,  400~500만원미만,보유하고 있음
2404055016A_284067,0,  500~600만원미만,보유하고 있음
2404055016A_284072,0,  100만원미만,보유하지 않음
2404055016A_284086,0,  200~300만원미만,보유하고 있음
2404055016A_284093,0,  500~600만원미만,보유하고 있음
2404055016A_284100,0,  200~300만원미만,보유하고 있음
2404055016A_284114,0,  600만원 이상,보유하고 있음
24040560381_460971,0,  500~600만원미만,보유하고 있음
24040560381_460972,1,  500~600만원미만,보유하고 있음
24040560381_460978,1,  500~600만원미만,보유하고 있음
24040560381_460989,1,  400~500만원미만,보유하고 있음
24040560381_460992,0,  200~300만원미만,보유하고 있음
24040560381_460993,0,  100만원미만,보유하지 않음
24040560381_460995,1,  500~600만원미만,보유하고 있음
24040560381_461000,1,  500~600만원미만,보유하고 있음
24040560381_461006,0,  100~200만원미만,보유하고 있음
24040560381_461012,1,  400~500만원미만,보유하고 있음
2404057016A_308917,2,  600만원 이상,보유하고 있음
2404057016A_308922,0,  100만원미만,보유하지 않음
